,Unnamed: 0,chr,start,end,n,p.value
1713,1714,chr17,378584,378584,1,0.042080432
1714,1715,chr17,379185,379186,2,0.031345114
1715,1716,chr17,379191,379191,1,0.031729595
1716,1717,chr17,379189,379189,1,0.032973555
1717,1718,chr17,379190,379190,1,0.8860721840000001
1718,1719,chr17,379271,379272,2,0.014077754
1719,1720,chr17,379674,379675,2,0.002691052
1720,1721,chr17,380387,380388,2,0.024105181
1721,1722,chr17,381302,381303,2,0.0040084940000000005
1722,1723,chr17,381305,381306,2,0.021220552
1723,1724,chr17,381958,381959,2,0.00223214
1724,1725,chr17,382039,382039,1,0.002032965
1725,1726,chr17,382043,382043,1,0.045291944
1726,1727,chr17,382042,382042,1,0.305953237
1727,1728,chr17,382040,382040,1,0.842346156
1728,1729,chr17,382041,382041,1,0.950134453
1729,1730,chr17,384765,384766,2,0.015186265
1730,1731,chr17,385834,385835,2,0.00766396
1731,1732,chr17,386684,386685,2,0.012749638
1732,1733,chr17,387648,387648,1,0.025782897000000003
1733,1734,chr17,387650,387650,1,0.039405621
1734,1735,chr17,387649,387649,1,0.124509911
1735,1736,chr17,388312,388312,1,0.005147477
1736,1737,chr17,388307,388307,1,0.039646531
1737,1738,chr17,388309,388309,1,0.104253143
1738,1739,chr17,388308,388308,1,0.199038086
1739,1740,chr17,388310,388310,1,0.384922662
1740,1741,chr17,388311,388311,1,0.625687762
1741,1742,chr17,389290,389291,2,0.011628245
1742,1743,chr17,389641,389641,1,0.001586797
1743,1744,chr17,389640,389640,1,0.019894707
1744,1745,chr17,390106,390106,1,0.029914145
1745,1746,chr17,390104,390104,1,0.042618210999999996
1746,1747,chr17,390105,390105,1,0.8771252759999999
1747,1748,chr17,390640,390642,3,0.013081589
1748,1749,chr17,391434,391435,2,0.017214055
1749,1750,chr17,391437,391437,1,0.040723412
1750,1751,chr17,391436,391436,1,0.504294179
1751,1752,chr17,392517,392517,1,0.028985711
1752,1753,chr17,392515,392515,1,0.04548346
1753,1754,chr17,392516,392516,1,0.35204077100000003
1754,1755,chr17,393078,393080,3,0.024729452000000002
1755,1756,chr17,393530,393530,1,0.007962282
1756,1757,chr17,393527,393527,1,0.046319318
1757,1758,chr17,393528,393528,1,0.809485804
1758,1759,chr17,393529,393529,1,0.974248387
1759,1760,chr17,393776,393776,1,0.002224956
1760,1761,chr17,393775,393775,1,0.025973963
1761,1762,chr17,394025,394027,3,0.009646100999999999
1762,1763,chr17,394395,394395,1,0.019791208
1763,1764,chr17,394391,394391,1,0.038365603
1764,1765,chr17,394392,394392,1,0.114778257
1765,1766,chr17,394394,394394,1,0.42219725399999997
1766,1767,chr17,394393,394393,1,0.9030436540000001
1767,1768,chr17,398235,398235,1,0.0042684509999999995
1768,1769,chr17,398236,398236,1,0.037718923
1769,1770,chr17,398246,398247,2,0.013449754
1770,1771,chr17,398249,398249,1,0.010013873000000001
1771,1772,chr17,398251,398251,1,0.041552991000000004
1772,1773,chr17,398250,398250,1,0.283888453
1773,1774,chr17,398311,398312,2,0.01510451
1774,1775,chr17,398319,398320,2,0.00580276
1775,1776,chr17,398324,398325,2,0.008742596
1776,1777,chr17,399037,399037,1,0.020325906
1777,1778,chr17,399034,399034,1,0.041891566
1778,1779,chr17,399036,399036,1,0.08458011900000001
1779,1780,chr17,399035,399035,1,0.153763349
1780,1781,chr17,399784,399784,1,0.011249121
1781,1782,chr17,399782,399782,1,0.041187026
1782,1783,chr17,399783,399783,1,0.15834806
1783,1784,chr18,401772,401772,1,0.006616484000000001
1784,1785,chr18,401771,401771,1,0.029279622999999998
1785,1786,chr18,402747,402748,2,0.009197823
1786,1787,chr18,402901,402901,1,0.016936203
1787,1788,chr18,402904,402904,1,0.044784199999999996
1788,1789,chr18,402903,402903,1,0.14844856
1789,1790,chr18,402902,402902,1,0.911933283
1790,1791,chr18,402936,402936,1,0.001204327
1791,1792,chr18,402935,402935,1,0.015005886999999999
1792,1793,chr18,403222,403223,2,0.016868458
1793,1794,chr18,404702,404703,2,0.008011349000000001
1794,1795,chr18,404770,404770,1,0.015642924
1795,1796,chr18,404769,404769,1,0.029781507000000002
1796,1797,chr18,405194,405194,1,0.032396131
1797,1798,chr18,405196,405196,1,0.048018745
1798,1799,chr18,405195,405195,1,0.537373401
1799,1800,chr19,407120,407121,2,0.00455776
1800,1801,chr19,409148,409148,1,0.010399577
1801,1802,chr19,409145,409145,1,0.035732685
1802,1803,chr19,409147,409147,1,0.054169326
1803,1804,chr19,409146,409146,1,0.510944824
1804,1805,chr19,409372,409374,3,0.0053433180000000005
1805,1806,chr19,410715,410716,2,0.00294139
1806,1807,chr19,410976,410977,2,0.006244329
1807,1808,chr19,412987,412989,3,0.026725567000000002
1808,1809,chr19,413018,413018,1,0.0072681280000000004
1809,1810,chr19,413017,413017,1,0.040845427000000004
1810,1811,chr19,413356,413356,1,0.031552567999999996
1811,1812,chr19,413353,413353,1,0.047003909
1812,1813,chr19,413354,413355,2,0.138295284
1813,1814,chr19,413695,413695,1,0.000355779
1814,1815,chr19,413702,413702,1,0.040072561
1815,1816,chr19,413698,413699,2,0.20525861199999998
1816,1817,chr19,413697,413697,1,0.58235014
1817,1818,chr19,413696,413696,1,0.891543297
1818,1819,chr19,413701,413701,1,0.322723553
1819,1820,chr19,413700,413700,1,0.735301887
1820,1821,chr19,414621,414622,2,0.020354488
1821,1822,chr19,414954,414955,2,0.002372695
1822,1823,chr19,415578,415578,1,0.013085649
1823,1824,chr19,415579,415579,1,0.05008978
1824,1825,chr19,416792,416793,2,0.039038655
1825,1826,chr19,417900,417901,2,0.001006299
1826,1827,chr19,420729,420730,2,0.037629276
1827,1828,chr19,420938,420939,2,0.016574618
1828,1829,chr19,421158,421160,3,0.007072499
1829,1830,chr19,422244,422244,1,0.001586878
1830,1831,chr19,422245,422245,1,0.028532053999999998
1831,1832,chr19,423782,423783,2,0.023468012000000003
1832,1833,chr19,424501,424503,3,0.006803241
1833,1834,chr19,425737,425737,1,0.006593805
1834,1835,chr19,425739,425739,1,0.032043704
1835,1836,chr19,425738,425738,1,0.164378395
1836,1837,chr19,425892,425892,1,0.037907969
1837,1838,chr19,425893,425893,1,0.049589335
1838,1839,chr19,426103,426104,2,0.01209563
1839,1840,chr19,426295,426296,2,0.017114557
1840,1841,chr19,427024,427025,2,0.015183751
1841,1842,chr19,427027,427027,1,0.025326182000000003
1842,1843,chr19,427026,427026,1,0.356577273
1843,1844,chr19,427480,427481,2,0.002579131
1844,1845,chr19,428343,428344,2,0.01060777
1845,1846,chr19,428535,428536,2,0.010558814
1846,1847,chr19,429168,429169,2,0.018714543
1847,1848,chr19,429225,429226,2,0.0069838090000000005
1848,1849,chr19,429868,429869,2,0.007543266999999999
1849,1850,chr19,429921,429922,2,0.004044879
1850,1851,chr19,429930,429930,1,0.009796158000000001
1851,1852,chr19,429933,429933,1,0.039489958
1852,1853,chr19,429932,429932,1,0.207476083
1853,1854,chr19,429931,429931,1,0.964966015
1854,1855,chr19,430003,430004,2,0.011858828
1855,1856,chr19,430071,430071,1,0.000420991
1856,1857,chr19,430072,430072,1,0.006057756
1857,1858,chr19,430909,430910,2,0.00853662
1858,1859,chr2,45518,45518,1,0.002569857
1859,1860,chr2,45517,45517,1,0.016891368
1860,1861,chr2,46516,46517,2,0.020750338
1861,1862,chr2,46543,46543,1,0.010671176999999999
1862,1863,chr2,46544,46544,1,0.018835323
1863,1864,chr2,48706,48707,2,0.023913145
1864,1865,chr2,50253,50254,2,0.00915225
1865,1866,chr2,51626,51627,2,0.002779965
1866,1867,chr2,53052,53053,2,0.019006391
1867,1868,chr2,53981,53981,1,0.02209783
1868,1869,chr2,53982,53982,1,0.041742258
1869,1870,chr2,56877,56878,2,0.018293632
1870,1871,chr2,56982,56983,2,0.012101665
1871,1872,chr2,57022,57023,2,0.007411406
1872,1873,chr2,58701,58701,1,0.022375469
1873,1874,chr2,58702,58702,1,0.039494141
1874,1875,chr2,59872,59873,2,0.016845882
1875,1876,chr2,60013,60013,1,0.03090568
1876,1877,chr2,60010,60010,1,0.042914425
1877,1878,chr2,60011,60012,2,0.221744505
1878,1879,chr2,60975,60975,1,0.014616808
1879,1880,chr2,60976,60976,1,0.049246782999999995
1880,1881,chr2,61330,61330,1,0.0020736120000000003
1881,1882,chr2,61331,61331,1,0.050733825
1882,1883,chr2,61951,61951,1,0.03653795
1883,1884,chr2,61953,61953,1,0.036757766000000004
1884,1885,chr2,61952,61952,1,0.192320541
1885,1886,chr2,62180,62181,2,0.021158603999999998
1886,1887,chr2,62415,62415,1,0.01612281
1887,1888,chr2,62416,62416,1,0.03192987
1888,1889,chr2,62433,62433,1,0.029169262
1889,1890,chr2,62432,62432,1,0.045328201
1890,1891,chr2,63092,63093,2,0.007812036999999999
1891,1892,chr2,63565,63566,2,0.007652766
1892,1893,chr2,63738,63740,3,0.00432927
1893,1894,chr2,64556,64558,3,0.015627329
1894,1895,chr2,66027,66028,2,0.017231971000000002
1895,1896,chr2,69350,69351,2,0.040233693
1896,1897,chr2,70927,70928,2,0.005231426
1897,1898,chr2,71367,71368,2,0.009544602
1898,1899,chr2,72559,72559,1,0.011429536
1899,1900,chr2,72560,72560,1,0.027882561
1900,1901,chr2,73353,73354,2,0.006186728000000001
1901,1902,chr2,73619,73620,2,0.015345722
1902,1903,chr2,74044,74045,2,0.004591207
1903,1904,chr2,74046,74047,2,0.009622091
1904,1905,chr2,74247,74248,2,0.00550237
1905,1906,chr2,76303,76303,1,0.013380244
1906,1907,chr2,76304,76304,1,0.033545322999999995
1907,1908,chr2,76935,76935,1,0.00827632
1908,1909,chr2,76936,76936,1,0.02170371
1909,1910,chr2,77162,77163,2,0.014186706
1910,1911,chr2,77165,77166,2,0.000813392
1911,1912,chr2,77427,77428,2,0.024297423
1912,1913,chr2,78067,78068,2,0.036694861
1913,1914,chr20,431508,431510,3,0.01860055
1914,1915,chr20,431763,431763,1,0.017133242
1915,1916,chr20,431765,431765,1,0.043188881
1916,1917,chr20,431764,431764,1,0.525032541
1917,1918,chr20,432966,432966,1,0.002384467
1918,1919,chr20,432965,432965,1,0.017380228
1919,1920,chr20,435978,435979,2,0.007450298
1920,1921,chr20,436646,436646,1,0.000930614
1921,1922,chr20,436649,436650,2,0.039419114
1922,1923,chr20,436648,436648,1,0.582975594
1923,1924,chr20,436647,436647,1,0.83598647
1924,1925,chr20,437369,437371,3,0.025398896
1925,1926,chr20,438069,438070,2,0.008204555
1926,1927,chr20,438253,438255,3,0.016076101000000002
1927,1928,chr20,438569,438570,2,0.009519525
1928,1929,chr20,438775,438775,1,0.011628623000000001
1929,1930,chr20,438776,438776,1,0.04863794900000001
1930,1931,chr20,440326,440327,2,0.016984427
1931,1932,chr20,440515,440516,2,0.000985665
1932,1933,chr20,440684,440685,2,0.015279108000000001
1933,1934,chr21,441494,441495,2,0.013097724
1934,1935,chr21,441826,441826,1,0.009502224
1935,1936,chr21,441825,441825,1,0.045806295
1936,1937,chr21,441835,441835,1,0.001494544
1937,1938,chr21,441836,441837,2,0.030425107000000003
1938,1939,chr21,441883,441884,2,0.0014511460000000002
1939,1940,chr21,442605,442606,2,0.017900786000000002
1940,1941,chr21,443133,443134,2,0.014851038
1941,1942,chr21,443842,443843,2,0.030369747000000002
1942,1943,chr21,443920,443920,1,0.004143929
1943,1944,chr21,443918,443918,1,0.01248189
1944,1945,chr21,443919,443919,1,0.152875863
1945,1946,chr22,445952,445952,1,0.010781191
1946,1947,chr22,445951,445951,1,0.050209607999999996
1947,1948,chr22,446319,446320,2,0.013226585
1948,1949,chr22,446388,446388,1,0.000792842
1949,1950,chr22,446387,446387,1,0.016463945
1950,1951,chr22,448259,448259,1,0.004979201
1951,1952,chr22,448258,448258,1,0.02669868
1952,1953,chr22,448846,448846,1,0.02059467
1953,1954,chr22,448848,448848,1,0.04917578
1954,1955,chr22,448847,448847,1,0.168480338
1955,1956,chr22,448897,448897,1,0.008437976
1956,1957,chr22,448899,448899,1,0.019539491000000003
1957,1958,chr22,448898,448898,1,0.890419858
1958,1959,chr22,449080,449080,1,0.008607113000000001
1959,1960,chr22,449079,449079,1,0.040765089
1960,1961,chr22,449409,449410,2,0.03248715
1961,1962,chr22,452037,452037,1,0.002483701
1962,1963,chr22,452036,452036,1,0.040326806
1963,1964,chr22,452524,452524,1,0.013092676000000001
1964,1965,chr22,452522,452522,1,0.039289705
1965,1966,chr22,452523,452523,1,0.485258505
1966,1967,chr22,452937,452937,1,0.031005517000000003
1967,1968,chr22,452935,452935,1,0.039760237999999996
1968,1969,chr22,452936,452936,1,0.32286479999999995
1969,1970,chr22,453411,453411,1,0.008615669
1970,1971,chr22,453413,453414,2,0.022961824
1971,1972,chr22,453412,453412,1,0.139181301
1972,1973,chr3,78275,78276,2,0.009940514000000001
1973,1974,chr3,78617,78618,2,0.00268864
1974,1975,chr3,79661,79662,2,0.02399002
1975,1976,chr3,79686,79686,1,2.9100000000000003e-05
1976,1977,chr3,79687,79687,1,0.035103148
1977,1978,chr3,79796,79796,1,0.004712965
1978,1979,chr3,79794,79794,1,0.012386992
1979,1980,chr3,79795,79795,1,0.334056827
1980,1981,chr3,80093,80094,2,0.014346568999999998
1981,1982,chr3,80495,80495,1,0.0073484859999999996
1982,1983,chr3,80496,80496,1,0.034884995
1983,1984,chr3,81035,81035,1,0.020277685
1984,1985,chr3,81036,81036,1,0.050218992999999996
1985,1986,chr3,81159,81160,2,0.025802525
1986,1987,chr3,81356,81356,1,0.013394598999999998
1987,1988,chr3,81355,81355,1,0.035899441000000004
1988,1989,chr3,82183,82183,1,0.033708232000000005
1989,1990,chr3,82180,82180,1,0.041181744
1990,1991,chr3,82182,82182,1,0.7931201990000001
1991,1992,chr3,82181,82181,1,0.85288261
1992,1993,chr3,82681,82681,1,0.016645906000000002
1993,1994,chr3,82683,82683,1,0.040848663
1994,1995,chr3,82682,82682,1,0.062084127999999995
1995,1996,chr3,82687,82688,2,0.026177362000000003
1996,1997,chr3,83624,83624,1,0.017133072
1997,1998,chr3,83625,83625,1,0.045519225
1998,1999,chr3,85339,85342,4,0.029625419
1999,2000,chr3,86924,86925,2,0.004804284
2000,2001,chr3,88301,88301,1,0.02874247
2001,2002,chr3,88303,88303,1,0.029628085
2002,2003,chr3,88302,88302,1,0.21276851600000002
2003,2004,chr3,88579,88580,2,0.005729367
2004,2005,chr3,89343,89343,1,0.00290466
2005,2006,chr3,89342,89342,1,0.024097221000000002
2006,2007,chr3,91440,91440,1,0.02284259
2007,2008,chr3,91441,91441,1,0.048923707000000004
2008,2009,chr3,92993,92994,2,0.002937977
2009,2010,chr3,94210,94211,2,0.040471058
2010,2011,chr3,96816,96817,2,0.028940306000000002
2011,2012,chr3,97163,97164,2,0.007142463000000001
2012,2013,chr3,99657,99658,2,0.016790377
2013,2014,chr3,99971,99972,2,0.008741234
2014,2015,chr3,100136,100136,1,0.008399929
2015,2016,chr3,100133,100133,1,0.035355079
2016,2017,chr3,100134,100134,1,0.09503763400000001
2017,2018,chr3,100135,100135,1,0.814049875
2018,2019,chr3,100168,100169,2,0.005505079
2019,2020,chr3,100793,100794,2,0.016155871000000002
2020,2021,chr3,101538,101539,2,0.0009433460000000001
2021,2022,chr3,101831,101831,1,0.042817875
2022,2023,chr3,101823,101823,1,0.044193999000000005
2023,2024,chr3,101828,101828,1,0.058445246
2024,2025,chr3,101824,101827,4,0.089046401
2025,2026,chr3,101830,101830,1,0.103985878
2026,2027,chr3,101829,101829,1,0.16730532
2027,2028,chr4,102368,102368,1,0.035691924
2028,2029,chr4,102363,102363,1,0.041598602
2029,2030,chr4,102367,102367,1,0.279108583
2030,2031,chr4,102364,102364,1,0.73930405
2031,2032,chr4,102365,102365,1,0.902054861
2032,2033,chr4,102366,102366,1,0.9663632109999999
2033,2034,chr4,103115,103115,1,0.005182947
2034,2035,chr4,103116,103116,1,0.016748046000000003
2035,2036,chr4,103281,103281,1,0.004264665
2036,2037,chr4,103282,103282,1,0.018171105
2037,2038,chr4,106086,106087,2,0.0013417429999999998
2038,2039,chr4,106243,106243,1,0.026663995
2039,2040,chr4,106246,106246,1,0.028502172000000003
2040,2041,chr4,106245,106245,1,0.290992787
2041,2042,chr4,106244,106244,1,0.7893840440000001
2042,2043,chr4,106851,106852,2,0.013462448
2043,2044,chr4,107392,107393,2,0.009665479
2044,2045,chr4,108959,108959,1,0.004336299
2045,2046,chr4,108960,108960,1,0.034338956000000004
2046,2047,chr4,112077,112077,1,0.008402509
2047,2048,chr4,112076,112076,1,0.027455904
2048,2049,chr4,112554,112554,1,0.013005118000000001
2049,2050,chr4,112549,112549,1,0.039734465
2050,2051,chr4,112551,112552,2,0.170940888
2051,2052,chr4,112550,112550,1,0.546864337
2052,2053,chr4,112553,112553,1,0.6929040670000001
2053,2054,chr4,112565,112565,1,0.014398137
2054,2055,chr4,112556,112560,5,0.020653252
2055,2056,chr4,112561,112563,3,0.39067377299999995
2056,2057,chr4,112564,112564,1,0.819004304
2057,2058,chr4,114200,114200,1,0.015477821000000001
2058,2059,chr4,114198,114198,1,0.036243375
2059,2060,chr4,114199,114199,1,0.258813299
2060,2061,chr4,115964,115965,2,0.006462805
2061,2062,chr4,116058,116062,5,0.009907525
2062,2063,chr4,116921,116922,2,0.007709377
2063,2064,chr4,118928,118929,2,0.0117083
2064,2065,chr4,119579,119580,2,0.02241832
2065,2066,chr4,120552,120553,2,0.005935101999999999
2066,2067,chr4,120595,120596,2,0.000475028
2067,2068,chr4,121322,121322,1,0.01450244
2068,2069,chr4,121324,121325,2,0.043992685
2069,2070,chr4,121323,121323,1,0.25926321
2070,2071,chr4,121328,121330,3,0.023572394
2071,2072,chr4,121332,121332,1,0.033853824
2072,2073,chr4,121331,121331,1,0.14716664599999998
2073,2074,chr4,121336,121338,3,0.012808996000000001
2074,2075,chr4,121621,121622,2,0.009727625
2075,2076,chr4,121632,121633,2,0.00129332
2076,2077,chr4,121657,121658,2,0.017022685
2077,2078,chr5,122111,122112,2,0.001012351
2078,2079,chr5,122149,122151,3,0.023778063
2079,2080,chr5,122212,122213,2,0.013252625
2080,2081,chr5,122257,122258,2,0.013248838
2081,2082,chr5,122295,122296,2,0.006703619
2082,2083,chr5,122319,122320,2,0.0065601869999999994
2083,2084,chr5,122317,122317,1,0.021768713999999998
2084,2085,chr5,122318,122318,1,0.900218792
2085,2086,chr5,122527,122529,3,0.013438163000000001
2086,2087,chr5,122556,122556,1,0.02267471
2087,2088,chr5,122555,122555,1,0.043927062999999995
2088,2089,chr5,123262,123263,2,0.009765809
2089,2090,chr5,123576,123577,2,0.007101830999999999
2090,2091,chr5,123917,123918,2,0.01788866
2091,2092,chr5,124100,124103,4,0.015461206000000002
2092,2093,chr5,124176,124178,3,0.007808754
2093,2094,chr5,124189,124189,1,0.01437313
2094,2095,chr5,124187,124187,1,0.025629977
2095,2096,chr5,124188,124188,1,0.604446513
2096,2097,chr5,124393,124395,3,0.008816566999999999
2097,2098,chr5,124411,124412,2,0.0008949610000000001
2098,2099,chr5,124702,124703,2,0.025552129
2099,2100,chr5,124706,124706,1,0.038326041
2100,2101,chr5,124708,124708,1,0.04612084599999999
2101,2102,chr5,124707,124707,1,0.27445071
2102,2103,chr5,124724,124725,2,0.010913665
2103,2104,chr5,125562,125563,2,0.009730518
2104,2105,chr5,125567,125567,1,0.001419474
2105,2106,chr5,125565,125565,1,0.035112589
2106,2107,chr5,125566,125566,1,0.447557014
2107,2108,chr5,125714,125714,1,0.004322959
2108,2109,chr5,125713,125713,1,0.03082519
2109,2110,chr5,125809,125811,3,0.029002852000000003
2110,2111,chr5,125982,125983,2,0.004713836
2111,2112,chr5,126903,126903,1,0.021263931
2112,2113,chr5,126900,126900,1,0.030716043
2113,2114,chr5,126901,126902,2,0.288817031
2114,2115,chr5,127262,127265,4,0.012858345
2115,2116,chr5,127627,127628,2,0.001650587
2116,2117,chr5,130846,130847,2,0.006854985
2117,2118,chr5,133895,133896,2,0.009646367
2118,2119,chr5,135735,135735,1,0.017590278
2119,2120,chr5,135736,135736,1,0.046124309
2120,2121,chr5,135868,135871,4,0.033005577
2121,2122,chr5,138826,138827,2,0.015099817
2122,2123,chr5,139889,139890,2,0.013612931000000002
2123,2124,chr5,140885,140886,2,0.016939786000000002
2124,2125,chr5,141125,141126,2,0.009351131
2125,2126,chr5,141557,141558,2,0.015467512
2126,2127,chr5,141813,141814,2,0.008663849
2127,2128,chr5,141855,141856,2,0.016495976000000002
2128,2129,chr5,142352,142353,2,0.017984997
2129,2130,chr5,142658,142659,2,0.014259893000000001
2130,2131,chr5,142856,142856,1,0.005635814
2131,2132,chr5,142858,142858,1,0.050298143
2132,2133,chr5,142857,142857,1,0.8897187940000001
2133,2134,chr5,143462,143462,1,0.001849288
2134,2135,chr5,143455,143461,7,0.037651306
2135,2136,chr5,143662,143663,2,0.005645091999999999
2136,2137,chr5,144923,144924,2,0.000625543
2137,2138,chr6,146100,146100,1,0.004030791
2138,2139,chr6,146099,146099,1,0.048017894000000005
2139,2140,chr6,146925,146925,1,0.01512992
2140,2141,chr6,146924,146924,1,0.050016871
2141,2142,chr6,147433,147434,2,0.019507408
2142,2143,chr6,148655,148657,3,0.002302334
2143,2144,chr6,149376,149377,2,0.012781678000000001
2144,2145,chr6,149630,149630,1,0.011365261000000002
2145,2146,chr6,149632,149632,1,0.02124621
