"","chr","start","end","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"802","chr15",91382972,91382972,0.0458068944620512,0.0458068944620512,67409,351027,351027,1,1,0.230261154867634,1,0.307265691706571,1
"2740","chr12",14522829,14522829,-0.0457870062181863,0.0457870062181863,42011,292332,292332,1,1,0.230748939473741,1,0.307646487906626,1
"298","chr10",57361919,57361919,0.0457856098941135,0.0457856098941135,22941,245920,245920,1,2,0.230786960146966,1,0.307677729700129,1
"3115","chr19",14264896,14264896,-0.0457838340823089,0.0457838340823089,92592,415455,415455,1,1,0.230826454489696,1,0.30770543468682,1
"836","chr16",12183938,12183938,0.045772976785047,0.045772976785047,70466,359001,359001,1,5,0.231101441219302,1,0.307916464159916,1
"1321","chr2",145210222,145210222,0.0457692646346925,0.0457692646346925,107391,64445,64445,1,1,0.231198113938821,1,0.307992210772465,1
"3266","chr2",231849693,231849693,-0.0457688628568735,0.0457688628568735,111891,73856,73856,1,1,0.231205482286345,1,0.307998400184386,1
"2367","chrY",14107195,14107195,0.0457542011290012,0.0457542011290012,195246,464681,464681,1,1,0.231564762911629,1,0.308280165793714,1
"464","chr11",102702414,102702414,0.0457494523527695,0.0457494523527695,37724,282690,282690,1,4,0.231675877592295,1,0.308360333414778,1
"814","chr16",214776,214776,0.0457493328740212,0.0457493328740212,68320,353055,353055,1,16,0.231679414399107,1,0.308362691285986,1
"772","chr15",52970418,52970418,0.0457240108805403,0.0457240108805403,63996,343743,343743,1,9,0.232316629093007,1,0.308862854715934,1
"2403","chr1",28572299,28572299,-0.0457153913252223,0.0457153913252223,5208,12736,12736,1,1,0.232518521815172,1,0.309024368893666,1
"489","chr11",122376861,122376861,0.0457059085475211,0.0457059085475211,39181,286041,286041,1,1,0.232749593193533,1,0.309202388169853,1
"1685","chr4",66536463,66536463,0.0456975352166721,0.0456975352166721,137542,111323,111323,1,16,0.232951780649599,1,0.309359186605169,1
"1873","chr5",177409334,177409334,0.0456958534876673,0.0456958534876673,152268,143545,143545,1,1,0.232993632863537,1,0.309390428398672,1
"3591","chr5",174944792,174944792,-0.045672707185442,0.045672707185442,151869,142580,142580,1,1,0.233526806490394,1,0.309805708465141,1
"461","chr11",94883516,94883516,0.0456718199833284,0.0456718199833284,37457,282225,282225,1,12,0.233547437863462,1,0.309821624095793,1
"1402","chr20",25230959,25230959,0.0456643770127818,0.0456643770127818,114757,434259,434259,1,1,0.233731057083767,1,0.309968991046279,1
"2537","chr1",248791716,248791716,-0.0456638529235905,0.0456638529235905,19267,44821,44821,1,1,0.233744614843212,1,0.309979306732813,1
"3840","chr7",151503269,151503269,-0.045662479381145,0.045662479381145,175261,205268,205268,1,1,0.233778214507923,1,0.310007011719504,1
"1417","chr20",43729808,43729808,0.0456506603768097,0.0456506603768097,115727,437015,437015,1,11,0.234084148297131,1,0.31024250410638,1
"2820","chr13",48987165,48987165,-0.0456386308159881,0.0456386308159881,52320,316710,316710,1,1,0.234395976764358,1,0.310484185905176,1
"879","chr16",78345421,78345421,0.0456289690852861,0.0456289690852861,74730,368711,368711,1,1,0.234640311168263,1,0.310675762940808,1
"3106","chr19",10077935,10077935,-0.0456279255262347,0.0456279255262347,91769,412932,412932,1,1,0.23466654248545,1,0.310696099579975,1
"776","chr15",60803663,60803663,0.0456255227194774,0.0456255227194774,64407,344626,344626,1,1,0.234727552402951,1,0.310739130729517,1
"437","chr11",66849820,66849820,0.0456234808934437,0.0456234808934437,35163,276782,276782,1,1,0.234780015037324,1,0.310778330338346,1
"1569","chr3",111852325,111852325,0.0456227633594769,0.0456227633594769,128374,90810,90810,1,3,0.234798583273085,1,0.310793951235097,1
"88","chr1",63249199,63249199,0.0456093594296815,0.0456093594296815,8493,20527,20527,1,10,0.23512190636245,1,0.311042117179715,1
"369","chr10",135342218,135342218,0.0455992530747682,0.0455992530747682,29191,261026,261026,1,11,0.235375377517285,1,0.311235462618752,1
"2444","chr1",146976877,146976877,-0.0455971765244192,0.0455971765244192,11553,27520,27520,1,1,0.23543137695847,1,0.31127731483269,1
"1874","chr5",177411380,177411380,0.0455958983754558,0.0455958983754558,152271,143548,143548,1,3,0.235463797687577,1,0.311303251415975,1
"160","chr1",159439981,159439981,0.0455880835070658,0.0455880835070658,13096,31644,31644,1,2,0.235664511474138,1,0.311466533997113,1
"3280","chr20",10012525,10012525,-0.0455845994668384,0.0455845994668384,114326,432968,432968,1,1,0.235750279039321,1,0.311535501729941,1
"2248","chr8",61835848,61835848,0.0455663855170154,0.0455663855170154,180703,217861,217861,1,9,0.236202695577311,1,0.311895077089125,1
"3014","chr17",684490,684490,-0.0455573908862366,0.0455573908862366,77040,374423,374423,1,1,0.236424630204743,1,0.312067201687293,1
"3223","chr2",159736477,159736477,-0.0455406444191414,0.0455406444191414,107949,65465,65465,1,3,0.236849636489943,1,0.312397893124182,1
"3504","chr4",178233531,178233531,-0.0455344228936403,0.0455344228936403,141714,120060,120060,1,1,0.237002898118448,1,0.31251549195067,1
"1756","chr5",1594863,1594863,0.0455208891856533,0.0455208891856533,143106,123526,123526,1,12,0.237338305297753,1,0.312776036719128,1
"3391","chr3",135869103,135869103,-0.0455198482714247,0.0455198482714247,130198,94601,94601,1,1,0.237360705074227,1,0.312794604954889,1
"3875","chr8",67835853,67835853,-0.0455077817838817,0.0455077817838817,180962,218474,218474,1,1,0.237679607155078,1,0.313044539302913,1
"1448","chr21",38630728,38630728,0.0454964595844341,0.0454964595844341,117970,442871,442871,1,5,0.237988488283296,1,0.31329241051363,1
"806","chr15",93277793,93277793,0.0454883305921667,0.0454883305921667,67574,351400,351400,1,3,0.238190675739362,1,0.313453924691362,1
"2133","chr7",55412682,55412682,0.0454813241086533,0.0454813241086533,169102,191480,191480,1,11,0.238366337144341,1,0.313592154890918,1
"2852","chr14",22939357,22939357,-0.0454699837143793,0.0454699837143793,55675,324630,324630,1,1,0.238658713174104,1,0.313821163131972,1
"2615","chr10",94113651,94113651,-0.0454388024008924,0.0454388024008924,25297,250713,250713,1,1,0.239430915994649,1,0.31443037810528,1
"1774","chr5",33937876,33937876,0.0454339432837957,0.0454339432837957,144490,126517,126517,1,18,0.239547041151631,1,0.314519682477274,1
"781","chr15",69373260,69373260,0.045430602121053,0.045430602121053,65328,346508,346508,1,2,0.239631040313408,1,0.314583050265983,1
"3681","chr6",33875958,33875958,-0.0454283021725215,0.0454283021725215,156669,162727,162727,1,2,0.239689987093602,1,0.314629912956237,1
"3388","chr3",128446370,128446370,-0.0454238453269289,0.0454238453269289,129659,93457,93457,1,13,0.239806406984486,1,0.314726290941855,1
"3013","chr16",89390789,89390789,-0.0454008031260085,0.0454008031260085,76608,373307,373307,1,4,0.240385264365993,1,0.31518607582737,1
"1601","chr3",167967220,167967220,0.0453794249799548,0.0453794249799548,131630,97792,97792,1,13,0.240923743203068,1,0.31560489270065,1
"1786","chr5",57879443,57879443,0.0453778902068401,0.0453778902068401,145489,128705,128705,1,19,0.240962648077996,1,0.315634660824648,1
"3444","chr4",2763026,2763026,-0.0453746471772488,0.0453746471772488,134565,104617,104617,1,1,0.241046941973674,1,0.315698618081159,1
"3243","chr2",197065128,197065128,-0.045354379943791,0.045354379943791,109712,69291,69291,1,1,0.241582473471738,1,0.316119203357844,1
"2143","chr7",66461337,66461337,0.045350171977659,0.045350171977659,169695,192769,192769,1,11,0.241690640813395,1,0.316203497253522,1
"3795","chr7",75027559,75027559,-0.045349856479178,0.045349856479178,170199,193796,193796,1,2,0.241698598628721,1,0.316208507729839,1
"2542","chr10",369977,369977,-0.0453428221425764,0.0453428221425764,19352,237938,237938,1,2,0.241879270510016,1,0.316349685268404,1
"2203","chr8",1972405,1972405,0.0453305631548854,0.0453305631548854,176991,209983,209983,1,2,0.242198172590867,1,0.316593135470606,1
"1600","chr3",164915015,164915015,0.0452998376265784,0.0452998376265784,131577,97688,97688,1,16,0.242999848801509,1,0.317215908203358,1
"4003","chrY",16636697,16636697,-0.0452889189922144,0.0452889189922144,195277,464750,464750,1,6,0.243281024943035,1,0.317439021766393,1
"2936","chr15",65592807,65592807,-0.045279361505818,0.045279361505818,64887,345603,345603,1,6,0.24351916993502,1,0.317623819922302,1
"2384","chr1",17516535,17516535,-0.045276417070445,0.045276417070445,3597,8892,8892,1,1,0.243597569152678,1,0.31768689297711,1
"2614","chr10",91175366,91175366,-0.0452602245536191,0.0452602245536191,25142,250366,250366,1,13,0.244042912077046,1,0.318036447383662,1
"3114","chr19",13875111,13875111,-0.0452467802811798,0.0452467802811798,92492,415137,415137,1,12,0.24438716127338,1,0.318310549911565,1
"404","chr11",14322256,14322256,0.045238469395039,0.045238469395039,31319,266967,266967,1,1,0.244600843351584,1,0.318480021904624,1
"2398","chr1",25291991,25291991,-0.0452217719470406,0.0452217719470406,4679,11323,11323,1,17,0.245036165323319,1,0.318816018551731,1
"3018","chr17",8129997,8129997,-0.045212914661389,0.045212914661389,78427,378583,378583,1,3,0.245256036813443,1,0.318982248471878,1
"2592","chr10",65374705,65374705,-0.0452098840210595,0.0452098840210595,23285,246616,246616,1,1,0.245338562305715,1,0.319048858333498,1
"116","chr1",97050305,97050305,0.0451978597294827,0.0451978597294827,10037,23897,23897,1,1,0.245647443433933,1,0.319286708591582,1
"2348","chrX",99892000,99892000,0.0451840928467704,0.0451840928467704,193375,459553,459553,1,11,0.246012913471137,1,0.319572305741623,1
"3956","chr9",134609065,134609065,-0.0451808693376381,0.0451808693376381,189753,235376,235376,1,1,0.2460927863583,1,0.319634199860827,1
"3381","chr3",113899263,113899263,-0.0451766187421256,0.0451766187421256,128547,91150,91150,1,1,0.246209795716986,1,0.319727630507435,1
"584","chr12",123519157,123519157,0.0451735711310763,0.0451735711310763,48785,308256,308256,1,4,0.246282889724427,1,0.319784219416421,1
"3883","chr8",90849014,90849014,-0.0451292590714868,0.0451292590714868,181774,220178,220178,1,1,0.247445909697659,1,0.320691999831412,1
"308","chr10",73725041,73725041,0.0451120277576798,0.0451120277576798,23821,247790,247790,1,3,0.247916894471411,1,0.321071617095863,1
"3799","chr7",79848290,79848290,-0.0451055142372834,0.0451055142372834,170540,194540,194540,1,1,0.248084598061064,1,0.321205131553003,1
"704","chr14",64319245,64319245,0.0450850329702036,0.0450850329702036,57671,329370,329370,1,9,0.248616887486218,1,0.321620706353372,1
"692","chr14",38058263,38058263,0.0450626056844083,0.0450626056844083,56453,326714,326714,1,7,0.249201934279645,1,0.322078722835482,1
"1425","chr20",54922827,54922827,0.0450382982451843,0.0450382982451843,116291,438534,438534,1,1,0.249858306677108,1,0.322588317750261,1
"2355","chrX",130964707,130964707,0.045035498469799,0.045035498469799,194207,461977,461977,1,6,0.249941421637182,1,0.32265168553897,1
"1062","chr18",21452844,21452844,0.0450137255581667,0.0450137255581667,87746,402698,402698,1,7,0.25053560518154,1,0.323129743926345,1
"3177","chr2",63834284,63834284,-0.0450106461945681,0.0450106461945681,102630,54260,54260,1,1,0.250613709665297,1,0.323192522247252,1
"342","chr10",116282534,116282534,0.0449839318978591,0.0449839318978591,27047,255046,255046,1,1,0.251323134164935,1,0.3237534008608,1
"1880","chr5",178692691,178692691,0.0449793274365012,0.0449793274365012,152505,144094,144094,1,3,0.251436606716809,1,0.323840642095487,1
"123","chr1",111929363,111929363,0.0449752340657556,0.0449752340657556,10646,25429,25429,1,1,0.251542710921158,1,0.323924346523363,1
"2423","chr1",85872804,85872804,-0.0449749336233712,0.0449749336233712,9415,22431,22431,1,1,0.251548900333079,1,0.323928472797977,1
"1557","chr3",71721381,71721381,0.0449632277958907,0.0449632277958907,127270,88743,88743,1,1,0.251863970873217,1,0.324175459806991,1
"3589","chr5",172856932,172856932,-0.0449515803567978,0.0449515803567978,151718,142285,142285,1,1,0.252180809816761,1,0.3244209731465,1
"1043","chr17",79905263,79905263,0.0449350173982959,0.0449350173982959,86591,399429,399429,1,5,0.25260552136806,1,0.324742233098558,1
"2949","chr15",90643766,90643766,-0.0449334422191099,0.0449334422191099,67317,350823,350823,1,1,0.252650026187107,1,0.324780253771783,1
"2190","chr7",155151427,155151427,0.0449305389808065,0.0449305389808065,175491,205802,205802,1,5,0.252730193808171,1,0.324844211028294,1
"714","chr14",71635288,71635288,0.0449055738178325,0.0449055738178325,58262,330613,330613,1,1,0.253399829231178,1,0.325377679389052,1
"2981","chr16",20890534,20890534,-0.0448933989780695,0.0448933989780695,71017,360010,360010,1,1,0.253729046998563,1,0.325639403093114,1
"3827","chr7",124404324,124404324,-0.0448905536547677,0.0448905536547677,173073,200461,200461,1,15,0.25381009882133,1,0.325702181414021,1
"2732","chr12",4269985,4269985,-0.044882829896773,0.044882829896773,40962,289794,289794,1,1,0.254031149247058,1,0.325872832342684,1
"3511","chr5",378854,378854,-0.0448739903912041,0.0448739903912041,142653,122092,122092,1,1,0.254267231101736,1,0.326058219966394,1
"1677","chr4",48492225,48492225,0.044862075778352,0.044862075778352,137008,110224,110224,1,8,0.254585838448686,1,0.326312280589032,1
"3550","chr5",102612899,102612899,-0.0448519516795465,0.0448519516795465,147410,132735,132735,1,1,0.25485728837148,1,0.326524488997731,1
"3489","chr4",122867651,122867651,-0.0448460392379132,0.0448460392379132,139750,116021,116021,1,1,0.255022339356024,1,0.326649750905644,1
"2763","chr12",69247976,69247976,-0.044821089898528,0.044821089898528,45497,300727,300727,1,1,0.255704353602871,1,0.327182335064699,1
"2245","chr8",56903623,56903623,0.0448017059885107,0.0448017059885107,180464,217353,217353,1,1,0.256220137929571,1,0.327584057371722,1
"3542","chr5",87565552,87565552,-0.0447923572851377,0.0447923572851377,146845,131534,131534,1,13,0.256469777543694,1,0.327779171214165,1
"353","chr10",127462896,127462896,0.0447901379010348,0.0447901379010348,27958,257185,257185,1,5,0.256534324268006,1,0.327831044380736,1
"2524","chr1",236680224,236680224,-0.0447685612794565,0.0447685612794565,18478,43218,43218,1,1,0.257122318400444,1,0.328284934588232,1
"3818","chr7",108137995,108137995,-0.0447450684436964,0.0447450684436964,172487,199337,199337,1,1,0.257757175223136,1,0.328783919082576,1
"3933","chr9",4994641,4994641,-0.0447365007554255,0.0447365007554255,185687,228735,228735,1,1,0.257994730747318,1,0.328978148723316,1
"815","chr16",434356,434356,0.0447116679716406,0.0447116679716406,68401,353301,353301,1,1,0.25869325009262,1,0.329527237980825,1
"1554","chr3",69402811,69402811,0.0446878576587516,0.0446878576587516,127115,88497,88497,1,1,0.259351980361291,1,0.330048622251643,1
"766","chr15",43213593,43213593,0.0446825659630558,0.0446825659630558,63361,342271,342271,1,14,0.259490210560846,1,0.330158557996705,1
"3070","chr17",66255048,66255048,-0.0446788439443251,0.0446788439443251,84383,393338,393338,1,10,0.259588946417672,1,0.330239020351671,1
"1064","chr18",24234966,24234966,0.0446734706914637,0.0446734706914637,87810,402889,402889,1,1,0.259750755329305,1,0.330368998001999,1
"966","chr17",29158582,29158582,0.0446664633569727,0.0446664633569727,80296,382887,382887,1,16,0.259939090292025,1,0.330514007081277,1
"3529","chr5",55776401,55776401,-0.0446516320492946,0.0446516320492946,145374,128499,128499,1,8,0.260347886212672,1,0.330835856501137,1
"350","chr10",123838499,123838499,0.0446446548756951,0.0446446548756951,27559,256248,256248,1,1,0.260550073668739,1,0.330993244404256,1
"340","chr10",105343920,105343920,0.0446264846432466,0.0446264846432466,26469,253899,253899,1,2,0.261067921132745,1,0.331400271921497,1
"2932","chr15",63322611,63322611,-0.0445973819129928,0.0445973819129928,64608,344984,344984,1,1,0.261895828660573,1,0.332050454907039,1
"2906","chr14",104693174,104693174,-0.0445953272542802,0.0445953272542802,61065,336961,336961,1,1,0.26194947023055,1,0.332091717653175,1
"3217","chr2",139428554,139428554,-0.0445639294057074,0.0445639294057074,107246,64240,64240,1,1,0.26283278773176,1,0.332781689715349,1
"1574","chr3",119011925,119011925,0.0445577582519608,0.0445577582519608,128743,91462,91462,1,1,0.262997249248502,1,0.332909014760569,1
"3969","chrX",26576375,26576375,-0.0445534279450389,0.0445534279450389,191821,455148,455148,1,9,0.26312398482592,1,0.333010108488602,1
"3208","chr2",128457218,128457218,-0.0445486301254541,0.0445486301254541,106493,62717,62717,1,1,0.263258383484763,1,0.333117686362456,1
"2868","chr14",50550589,50550589,-0.0445319015538552,0.0445319015538552,56713,327357,327357,1,1,0.263744399687464,1,0.333498777296412,1
"2330","chrX",9908641,9908641,0.0445251817992441,0.0445251817992441,191355,453851,453851,1,1,0.263935387255293,1,0.333652333658818,1
"1333","chr2",173296469,173296469,0.0445223278923298,0.0445223278923298,108659,66929,66929,1,1,0.264007891794932,1,0.33371069097121,1
"3936","chr9",6921930,6921930,-0.0445129961748228,0.0445129961748228,185764,228876,228876,1,1,0.264269320765094,1,0.333920836242603,1
"191","chr1",205286927,205286927,0.0444926495828024,0.0444926495828024,15965,37776,37776,1,1,0.264848472880502,1,0.334377084321306,1
"2033","chr6",144608500,144608500,0.0444900956898102,0.0444900956898102,162093,174434,174434,1,8,0.264927166832062,1,0.334440157376114,1
